,title,station,date,company,link,carrer,work,machul,juso,search_key
75,중견기업 - 자바 웹 개발자,서울 강남구,채용시,(주)인써어치컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40409890&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~8년,"솔루션업체,소프트웨어개발,Java·JSP",매출액없음,서울 강남구,자바
76,자바 웹 개발자 ( 중급 ),서울 구로구, 07/10(토),(주)인써어치컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441626&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~8년,"솔루션업체,소프트웨어개발,Java·JSP",매출액없음,서울 강남구,자바
77,자바 웹 개발자 ( PL급 ),서울 구로구, 07/10(토),(주)인써어치컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40441630&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"솔루션업체,소프트웨어개발,Java·JSP",매출액없음,서울 강남구,자바
78,자바 개발자 모집(자사 교육솔루션 고도화),서울 강남구, 06/29(화),(주)퓨쳐플랜,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40142190&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~5년,"소프트웨어개발,Java·JSP,HTML",매출액없음,서울 강남구,자바
79,자바(JAVA) 안드로이드 웹 & 앱 개발자 강사님을 모십니다.,서울 종로구, 07/06(화),(주) 이젠아카데미,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40189183&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"기능학원,직업전문학교,프로그래밍",매출액없음,서울 종로구,자바
80,2021 자바개발자 모십니다.,대구 수성구, 07/03(토),(주)씨에이치소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40392274&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"웹에이전시,웹프로덕션,Java·JSP","4억 2,016만원",대구 수성구,자바
81,[국가기간전략산업] 자바(JAVA) 웹&앱 강사님을 초빙합니다.,경기 용인시 기흥구, 06/20(일),(주)굿피플네트웍스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40435170&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"직업전문학교,Java·JSP,IT강의",매출액없음,경기 용인시 기흥구,자바
82,"직업훈련교사, 프로그래밍(자바), 디자인, 행정직 채용",대구 중구, 07/01(목),(주)유니슨아이티학원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40346652&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"IT학원,웹디자인강의,프로그래밍",매출액없음,대구 중구,자바
83,백엔드 개발(파이썬/자바) PM가능 경력자 모집,경남 창원시, 07/15(목),나우온,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40473721&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력,"시스템관리,솔루션업체,소프트웨어개발",매출액없음,경남 창원시 의창구,자바
84,웹(WEB)/자바(JAVA) 개발 및 운영담당자 [신입/경력 채용],서울 금천구, 06/28(월),기웅정보통신(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40138148&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"DataMining,솔루션업체,ASP","133억 9,861만원",서울 금천구,자바
85,(경력) 자바 개발자 모집,서울 강남구, 06/27(일),(주)나온소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40462543&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,ERP,KMS","123억 9,472만원",서울 강남구,자바
86,(유지보수) 자바 개발자 모집,서울 강남구, 06/27(일),(주)나온소프트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40462550&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"SI·시스템통합,ERP,KMS","123억 9,472만원",서울 강남구,자바
87,[디자이너 의견 존중] 티에스자바 시각디자이너 채용,서울 성북구, 07/16(금),(주)티에스자바,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40259424&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력2년,"시각디자인,편집디자인,광고디자인",153억 375만원,서울 성북구,자바
88,창원시 D대기업 장기 SM ( 초급 중급 자바개발자 ) 수년간 근무,경남 창원시, 06/21(월),푸른IT,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40454767&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"SI·시스템통합,SM,Java·JSP",매출액없음,경남 창원시 의창구,자바
89,책임감있는 자바개발자 모집,서울 영등포구, 06/30(수),(주)이앤티컨버전스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40448583&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"SI·시스템통합,Java·JSP",매출액없음,서울 영등포구,자바
90,[수원그린컴퓨터아카데미] 자바 웹개발 강사채용,경기 수원시 팔달구, 08/03(화),그린컴퓨터아카데미 수원,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40400188&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력무관,"패션·디자인학원,자격증학원,직업전문학교",매출액없음,경기 수원시 팔달구,자바
91,[디프소프트] 경력직 자바 java 웹 개발자 모집,서울 강남구, 06/30(수),디프소프트 주식회사,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40407457&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"SI·시스템통합,솔루션업체,ASP","31억 3,041만원",서울 강남구,자바
92,자바 웹 개발자 채용,서울 금천구, 06/30(수),㈜에코센스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40249296&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력3년,"솔루션업체,소프트웨어개발,Java·JSP","52억 5,720만원",서울 금천구,자바
93,웹프론트개발(vue.js react.js)에 관심있는 자바개발자를 구합니,서울 강남구, 07/23(금),주식회사 이브닝브레드,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40308011&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력5년,"SI·시스템통합,Java·JSP,PHP",매출액없음,서울 강남구,자바
94,[효성계열사] JAVA개발자 채용,서울 강남구,상시채용,갤럭시아머니트리(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40489483&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"소프트웨어개발,Linux,Apache",매출액없음,서울 강남구,자바
95,Java 웹 개발자,서울 구로구,상시채용,(주)휴넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39955303&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~10년,"인터넷교육,서버관리,서버구축","549억 1,001만원",서울 구로구,자바
96,시스템 개발자(java),서울 강남구,상시채용,(주)인터파크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40221191&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~8년,"Linux,시스템운영,Linux",매출액없음,서울 강남구,자바
97,[GS ITM] JAVA 개발자 채용,서울 종로구,상시채용,(주)지에스아이티엠,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40106132&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~8년,"소프트웨어개발,Java·JSP,Python","2,002억 9,226만원",서울 종로구,자바
98,웹개발자 채용 - JAVA/SPRING(신입/경력),서울 강남구, 08/31(화),(주)열린기술,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40383391&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,신입·경력,"소프트웨어개발,시스템운영,Java·JSP","142억 9,605만원",서울 강남구,자바
99,[산하정보기술] Full Stack Java 경력 개발자,서울 구로구,상시채용,(주)산하정보기술,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39904601&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~7년,"소프트웨어개발,Java·JSP,PHP","83억 7,781만원",서울 금천구,자바
100,온라인학습사이트 개발 및 유지보수(Java·JSP),서울 송파구, 07/24(토),(주)엑스퍼트컨설팅,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40329237&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"ASP,Java·JSP,백엔드","170억 8,142만원",서울 송파구,자바
101,JAVA 개발자 모집,서울 영등포구,상시채용,(주)녹십자헬스케어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40495133&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~10년,"소프트웨어개발,시스템운영,Java·JSP","272억 4,229만원",서울 영등포구,자바
102,공공기관 시스템 교체사업 JAVA개발자(중~고급),서울 종로구, 06/30(수),(주)에프엔에스벨류,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40494812&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 6~20년,"소프트웨어개발,Java·JSP,백엔드","20억 8,209만원",서울 마포구,자바
103,JAVA 클라우드 개발자,서울 송파구, 06/30(수),(주)이글루시큐리티,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40277532&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~16년,"서버관리,서버구축,AWS",매출액없음,서울 송파구,자바
104,java 백엔드 개발자 채용,서울 성동구,상시채용,엠포플러스(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40335125&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 4~15년,"소프트웨어개발,Java·JSP,백엔드","203억 2,007만원",서울 성동구,자바
105,[서울정부청사 공공기관] JAVA개발자(중급이상),서울 종로구, 06/30(수),(주)에프엔에스벨류,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40329249&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~15년,"소프트웨어개발,Java·JSP,백엔드","20억 8,209만원",서울 마포구,자바
106,JAVA 개발자,서울 강남구, 07/16(금),(주)소프트넷,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40494808&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~15년,"솔루션업체,소프트웨어개발,시스템운영",매출액없음,서울 강남구,자바
107,"[지쿠터] 안드로이드 개발자 (Kotlin, Java)",서울 종로구,상시채용,(주)지바이크,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40430599&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"Java·JSP,백엔드,Android앱개발","112억 2,838만원",서울 종로구,자바
108,웹개발자(Java·/JSP) 경력 모집(3년~5년),경기 광명시, 06/30(수),(주)케이알시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40404110&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~5년,"솔루션업체,Apache,NGINX",77억 617만원,주소없음,자바
109,웹개발자(Java·/JSP) 경력 모집(5년~10년),경기 광명시, 06/30(수),(주)케이알시스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40404122&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"솔루션업체,Apache,NGINX",77억 617만원,주소없음,자바
110,[오케스트로] 플랫폼개발자(java),서울 마포구,상시채용,오케스트로(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40248758&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"시스템운영,Java·JSP,프론트엔드","60억 5,914만원",서울 영등포구,자바
111,Backend Java 개발 (Spring),서울 강남구,상시채용,(주)포지큐브,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40382285&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~8년,"소프트웨어개발,Apache,NGINX","9억 8,870만원",서울 강남구,자바
112,JAVA/JSP 경력자 채용,서울 강남구, 06/25(금),(주)이노그루,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394857&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"소프트웨어개발,시스템운영,Java·JSP","14억 1,018만원",서울 강남구,자바
113,파이썬(JAVA)경력자 채용,서울 강남구, 06/25(금),(주)이노그루,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394880&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"소프트웨어개발,시스템운영,Java·JSP","14억 1,018만원",서울 강남구,자바
114,java개발자,서울전체,상시채용,(주)제이슨,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40147712&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~10년,"시스템운영,Java·JSP,프론트엔드","17억 4,631만원",서울 마포구,자바
115,[WATA Inc] Java 백엔드 개발자,경기 성남시 분당구,상시채용,(주)와따,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40435052&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~15년,"소프트웨어개발,서버관리,서버구축","6,521만원",주소없음,자바
116,Java Backend 서비스 개발자,서울 강남구,상시채용,트럼피아(주),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=39865836&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~12년,"게임개발,백엔드,Java","25억 8,636만원",서울 강남구,자바
117,java개발자 정직원 모집,서울 성동구,상시채용,(주)유니트론아이에스,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40171909&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~20년,"소프트웨어개발,서버관리,서버구축",매출액없음,서울 성동구,자바
118,"백엔드 개발자(Java, Spring Boot)",서울 마포구,상시채용,(주)유니드컴즈,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40286307&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 3~5년,"소프트웨어개발,서버관리,서버구축",매출액없음,서울 마포구,자바
119,전자세금계산서 개발자 (Java),서울 서초구,상시채용,(주)더즌,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40384880&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 5~10년,"소프트웨어개발,시스템운영,Java·JSP",매출액없음,서울 서초구,자바
120,[E-Sports 스타트업] Java 개발자 모집 공고,서울 서초구,상시채용,주식회사 팀스노우볼,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=40394062&location=ts&searchword=%EC%9E%90%EB%B0%94&searchType=default_popular&paid_fl=n,경력 2~5년,"시스템운영,Linux,ASP",매출액없음,서울 서초구,자바
